age_group,year,median,lower,upper,age_group_cat,STATEFIP,bpl,no_mig,prop_mig,pop,state_fip,state,origin_original,origin,df,se,se_log,se_logit
50,2011,0.009062270210499771,0.006559348180878371,0.012140784615385548,50-54,1,200,1998,0.011811721862917814,169154,01,Alabama,Mexico,Mexico,2,0.005227366036976641,0.44255749480417755,0.4478473430574185
50,2012,0.008995063205824756,0.0064616928322396745,0.012204032029116331,50-54,1,200,705,0.004237160801754966,166385,01,Alabama,Mexico,Mexico,1.9,0.0030104370003094364,0.7104844826900505,0.7135077296739742
50,2013,0.00964768408501443,0.006694229690197828,0.012848891297813426,50-54,1,200,1011,0.006131918119787718,164875,01,Alabama,Mexico,Mexico,1.9,0.0036345976312514845,0.5927342081627978,0.5963912303546922
50,2014,0.01073730335994242,0.007601412642654053,0.01437786796999598,50-54,1,200,1960,0.011704916662187745,167451,01,Alabama,Mexico,Mexico,1.9,0.004968837637284349,0.4245085873473987,0.4295362736336675
50,2015,0.011315542792004717,0.00781460027024438,0.015339487060332684,50-54,1,200,1413,0.008628796853817311,163754,01,Alabama,Mexico,Mexico,1.9,0.004320843252941908,0.5007468974113582,0.5051053488564169
50,2016,0.011827357656396626,0.007929263693595834,0.016211526685088747,50-54,1,200,1010,0.0062875071590428044,160636,01,Alabama,Mexico,Mexico,1.9,0.003728373210677388,0.5929811475944287,0.596733111303789
50,2017,0.01201166187930902,0.007767786899089095,0.017606336911089954,50-54,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
50,2018,0.012285689479413482,0.0077597666585356205,0.018795752899673543,50-54,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
55,2001,0.0050959451742524165,0.0037155713685806673,0.006788689230753696,55-59,1,200,1096,0.009397077988888126,116632,01,Alabama,Mexico,Mexico,2.9,0.011715498495943999,1.2467171720610772,1.258543806361892
55,2002,0.004858828937074754,0.00341131453262415,0.006818061204957925,55-59,1,200,174,0.0015046956882685623,115638,01,Alabama,Mexico,Mexico,2.9,0.004726835427625119,3.141389627469618,3.146123586064329
55,2003,0.004743479140565507,0.0031991691636857936,0.006797149569892046,55-59,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
55,2004,0.004730773346378031,0.003202090410827635,0.006773991181893947,55-59,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
55,2005,0.005022565584701943,0.003437956915423559,0.007101265663103227,55-59,1,200,776,0.005894282697697735,131653,01,Alabama,Mexico,Mexico,2.2,0.0046180290932170956,0.7834760105790082,0.788121421034698
55,2006,0.005161378984064507,0.003515699363069261,0.007274002987360479,55-59,1,200,388,0.002817617370465851,137705,01,Alabama,Mexico,Mexico,2.2,0.00312675411398371,1.1097156579023886,1.1128512469064167
55,2007,0.0052886540489283955,0.0036149369800796242,0.007494205081024684,55-59,1,200,586,0.004216949835567741,138963,01,Alabama,Mexico,Mexico,2.2,0.003805154277378144,0.9023475321626263,0.9061688005370477
55,2008,0.005159780956419332,0.003427347921612408,0.007274260951664874,55-59,1,200,158,0.001148706614514417,137546,01,Alabama,Mexico,Mexico,2.2,0.001999269196211005,1.7404524105192336,1.7424539789303177
55,2009,0.005170750731592307,0.0035807158179600534,0.0071901145549480225,55-59,1,200,621,0.004472194616082617,138858,01,Alabama,Mexico,Mexico,2,0.003563273717848776,0.7967617744171422,0.8003410553760247
55,2010,0.005300613399078178,0.0037007132941306153,0.00740432636727565,55-59,1,200,620,0.004138465029970497,149814,01,Alabama,Mexico,Mexico,2,0.003300581925208736,0.7975377105535832,0.8008520085852951
55,2011,0.005627658035146883,0.003855790522748186,0.00784510738384438,55-59,1,200,192,0.0012793944199745455,150071,01,Alabama,Mexico,Mexico,2,0.0018362145991317102,1.435221672428619,1.4370602392799212
55,2012,0.00582664361465873,0.0040979770815988414,0.008089435215807204,55-59,1,200,456,0.0028648794677355515,159169,01,Alabama,Mexico,Mexico,1.9,0.00253263228221095,0.88402751694569,0.8865674257605144
55,2013,0.0064377663179883225,0.004539718300138026,0.008863684912512167,55-59,1,200,1468,0.009433780388275893,155611,01,Alabama,Mexico,Mexico,1.9,0.004632716125727722,0.4910773767306652,0.49575421310364753
55,2014,0.007168144831065777,0.004954910216672562,0.009934704976015103,55-59,1,200,1175,0.007413763731236868,158489,01,Alabama,Mexico,Mexico,1.9,0.0040735695040700634,0.5494603890472853,0.5535643846047726
55,2015,0.007701038800566801,0.005249535729397723,0.01061116044975789,55-59,1,200,1224,0.007573741886381496,161611,01,Alabama,Mexico,Mexico,1.9,0.004076994380698874,0.5383064859960177,0.5424145941273446
55,2016,0.00802689442412637,0.005468239391429497,0.011388057582221191,55-59,1,200,914,0.005676630789200738,161011,01,Alabama,Mexico,Mexico,1.9,0.003539586842896212,0.6235365614459103,0.6270963559277655
55,2017,0.008073448437738849,0.00516545782448945,0.012240726648293643,55-59,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
55,2018,0.008238728861014332,0.005086430177702921,0.012843729697426587,55-59,NA,NA,NA,NA,NA,NA,Alabama,NA,NA,NA,NA,NA,NA
15,2001,0.008401452066856472,0.004027107929659252,0.015324776950509395,15-19,2,200,65,0.002268760907504363,28650,02,Alaska,Mexico,Mexico,2.9,0.011656341249067477,5.137756565935126,5.1494394127703815
15,2002,0.008227382800717798,0.0036526331428063494,0.01626526962188309,15-19,2,200,158,0.005766423357664234,27400,02,Alaska,Mexico,Mexico,2.9,0.01896905124060114,3.28956964552197,3.3086487147530272
15,2003,0.008132019435576484,0.003654219652308572,0.01678412718779962,15-19,2,200,39,0.0013552018903328932,28778,02,Alaska,Mexico,Mexico,2.9,0.008992918001073753,6.635851134228217,6.644856255987321
15,2004,0.008314531934898397,0.0036089328118883665,0.017757908803042084,15-19,2,200,509,0.017045074007099325,29862,02,Alaska,Mexico,Mexico,2.9,0.03106205739978383,1.822348051222681,1.853948744782874
15,2005,0.008330335324698486,0.0036916076580192293,0.018336579201915185,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2006,0.008349779461137456,0.003948501641401975,0.01727112931846709,15-19,2,200,312,0.010503989496010504,29703,02,Alaska,Mexico,Mexico,2.2,0.012948643785059838,1.2327357895757447,1.2458218896181943
15,2007,0.008250556995440722,0.0038203976374808083,0.017237299217874247,15-19,2,200,203,0.006565117557646907,30921,02,Alaska,Mexico,Mexico,2.2,0.010053203388741288,1.531305921099849,1.5414255611149303
15,2008,0.008172102146378365,0.003684028955599418,0.017678121691860015,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2009,0.008271940050957253,0.0037077866186799166,0.017294606162757683,15-19,2,200,217,0.0073834637631847565,29390,02,Alaska,Mexico,Mexico,2,0.009937305164910261,1.345886630399597,1.3558978530642773
15,2010,0.00843131191006381,0.0036425888520456723,0.0171430707493691,15-19,2,200,176,0.0068715105610432205,25613,02,Alaska,Mexico,Mexico,2,0.010271791552985243,1.494837483219381,1.505180345862248
15,2011,0.008086443369340234,0.003426523734284606,0.01728682863136226,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2012,0.0076885464172482395,0.0033685329327050933,0.01652356416312289,15-19,2,200,184,0.006351178764971869,28971,02,Alaska,Mexico,Mexico,1.9,0.008823341416985068,1.3892446966927956,1.3981244349146136
15,2013,0.00767413336293719,0.0031947100067569816,0.017137216978448055,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2014,0.007591374476138907,0.003134330796432676,0.0169573441111125,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2015,0.007249502507905992,0.003075670781558168,0.016339420959390054,15-19,2,200,171,0.006566315951155826,26042,02,Alaska,Mexico,Mexico,1.9,0.009461595115054167,1.4409290057674888,1.4504531393528255
15,2016,0.007055585975769682,0.0028743665096982135,0.0166151704755042,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2017,0.007111948302806466,0.0029357881108247152,0.017531744317965153,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
15,2018,0.0072780761042793955,0.002887391484121709,0.019283280735470892,15-19,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2001,0.018734068848562303,0.009124733365115887,0.034496864037776874,20-24,2,200,52,0.0028440166265587398,18284,02,Alaska,Mexico,Mexico,2.9,0.01633185160302403,5.742530282878681,5.758908715015017
20,2002,0.018179554505116987,0.008129832797935894,0.037092039032516365,20-24,2,200,63,0.003414449081350604,18451,02,Alaska,Mexico,Mexico,2.9,0.0178086531360831,5.2156739526011,5.233543620809381
20,2003,0.017446626456105483,0.0077262266531225535,0.0374583863351528,20-24,2,200,34,0.0016222922034545282,20958,02,Alaska,Mexico,Mexico,2.9,0.011528172764201695,7.106101317415856,7.117648222634368
20,2004,0.017416742449212153,0.00759546111548804,0.03766793001449594,20-24,2,200,414,0.018000782642723596,22999,02,Alaska,Mexico,Mexico,2.9,0.03635550689643901,2.019662567901451,2.056684498524042
20,2005,0.01736127353271863,0.007796050314208865,0.036163426409142656,20-24,2,200,349,0.013517700828879077,25818,02,Alaska,Mexico,Mexico,2.2,0.015731677819936882,1.1637835471493707,1.1797307950960954
20,2006,0.016990701536993797,0.007443901128300971,0.03729887582080953,20-24,2,200,128,0.004392436772931608,29141,02,Alaska,Mexico,Mexico,2.2,0.008479786259093831,1.9305425888769794,1.9390597863876213
20,2007,0.01756517771873671,0.00765838001262864,0.040191789655156414,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2008,0.01774963462959247,0.008086087661450535,0.03902746381210606,20-24,2,200,282,0.007917567453744,35617,02,Alaska,Mexico,Mexico,2.2,0.010279722135289404,1.2983434868532011,1.3087052489387423
20,2009,0.01928063397721011,0.009248068256339826,0.04379319673835369,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2010,0.023490536464199168,0.012918957968869254,0.05142049753203311,20-24,2,200,1721,0.0568080541343456,30295,02,Alaska,Mexico,Mexico,2,0.026464708398303796,0.46586190640709674,0.4939205730595295
20,2011,0.018500676316589117,0.00879799088349183,0.04053197687727382,20-24,2,200,120,0.003799031247032007,31587,02,Alaska,Mexico,Mexico,2,0.006888161411167784,1.81313628745464,1.8200507169997049
20,2012,0.016284249769637053,0.0075689906763837305,0.036488822528598364,20-24,2,200,372,0.011083633763370378,33563,02,Alaska,Mexico,Mexico,1.9,0.010803430376899336,0.9747191767200871,0.985643690405721
20,2013,0.015861769163057225,0.00647480329319325,0.03923266270793123,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2014,0.015368932880233421,0.006204755501242772,0.03969601405789801,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2015,0.014537684450037888,0.005782642086471914,0.0397751798093083,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2016,0.013931038608821989,0.005246720902898774,0.038679973992442385,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2017,0.013769851694625189,0.004914727990892766,0.04017020336938046,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
20,2018,0.013998092369477473,0.004842904095871273,0.04233692642473958,20-24,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2001,0.027582934285145702,0.013992178568927498,0.04960226453956512,25-29,2,200,69,0.0035806953814218993,19270,02,Alaska,Mexico,Mexico,2.9,0.017843798622417407,4.98333332542005,5.001241246854037
25,2002,0.026848945253938158,0.012627410170207916,0.051520229994372245,25-29,2,200,128,0.006943314347708163,18435,02,Alaska,Mexico,Mexico,2.9,0.02536134481643065,3.652628060085149,3.678166727900241
25,2003,0.026085894090082887,0.011817091202430057,0.05232936275019626,25-29,2,200,258,0.013894124616295977,18569,02,Alaska,Mexico,Mexico,2.9,0.03562103434282152,2.5637480105110573,2.599870941356552
25,2004,0.025799711824127942,0.011132587135674287,0.05060451538364784,25-29,2,200,206,0.012164157071154414,16935,02,Alaska,Mexico,Mexico,2.9,0.03493125711605183,2.8716545595162026,2.9070159582405934
25,2005,0.02583382637118343,0.011474484532414932,0.05220862294424764,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2006,0.025196524740403282,0.011752737670327038,0.04825647238547144,25-29,2,200,533,0.021354166666666667,24960,02,Alaska,Mexico,Mexico,2.2,0.020029590821952447,0.9379710823938706,0.9584377212326938
25,2007,0.024977439505922332,0.011283392912766421,0.04832826009014163,25-29,2,200,117,0.004021447721179625,29094,02,Alaska,Mexico,Mexico,2.2,0.008121846320804049,2.0196324517732736,2.027787091551631
25,2008,0.02498421143457185,0.011325326114522765,0.04755682972479673,25-29,2,200,177,0.006059776096408641,29209,02,Alaska,Mexico,Mexico,2.2,0.009940090897357551,1.6403396328865352,1.6503403257434144
25,2009,0.02615196301508864,0.011774163980062752,0.0507045884116815,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2010,0.02779142012846128,0.015117421137259024,0.05021423694115904,25-29,2,200,1120,0.03703458765954633,30242,02,Alaska,Mexico,Mexico,2,0.021609834432629645,0.5835041186710587,0.6059450435014819
25,2011,0.02527054744283296,0.012064454084668915,0.048910954705052655,25-29,2,200,120,0.00431266846361186,27825,02,Alaska,Mexico,Mexico,2,0.007817439587262984,1.8126688042966042,1.8205201039362213
25,2012,0.024271617004570745,0.011974823038949402,0.04690093306805802,25-29,2,200,561,0.019440690300447032,28857,02,Alaska,Mexico,Mexico,1.9,0.015365205855691932,0.7903631824914475,0.8060330208211656
25,2013,0.02447962774557899,0.011374831566059158,0.051034493734500336,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2014,0.024451012194634397,0.011588195400170311,0.053666350584728094,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2015,0.023965008215359435,0.011513109884657797,0.053539827007364996,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2016,0.024408324262811202,0.013125295873681319,0.04953442849328033,25-29,2,200,1061,0.03299950236377208,32152,02,Alaska,Mexico,Mexico,1.9,0.018833639178986252,0.5707249452240961,0.5902012942280769
25,2017,0.023493973954786303,0.011204001279650995,0.05182056612190779,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
25,2018,0.023375966686847757,0.010256420048753668,0.05589900949250324,25-29,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2001,0.028976093815289237,0.014532148065381613,0.051191140652613897,30-34,2,200,160,0.007503986492824313,21322,02,Alaska,Mexico,Mexico,2.9,0.024508676192132862,3.2660874610541053,3.290781440534715
30,2002,0.028448388590203058,0.012649721972580455,0.05469923999946795,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2003,0.027492437463381154,0.011398317403941451,0.05229995636449903,30-34,2,200,85,0.003985371342835709,21328,02,Alaska,Mexico,Mexico,2.9,0.01789021687866972,4.488971124567856,4.506932925894801
30,2004,0.027244478633842918,0.010519826467794232,0.05293972471757772,30-34,2,200,432,0.022537562604340568,19168,02,Alaska,Mexico,Mexico,2.9,0.044456833613811114,1.9725661729387303,2.018048057370281
30,2005,0.027245900748604935,0.01001459896129181,0.05029985392297569,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2006,0.026436695906082133,0.009745711436728198,0.04919221177298841,30-34,2,200,238,0.010044737064235672,23694,02,Alaska,Mexico,Mexico,2.2,0.01418071591971332,1.4117558109314596,1.4260804137197307
30,2007,0.026253445634390065,0.008864811585405767,0.04847384159671331,30-34,2,200,289,0.01295034952500448,22316,02,Alaska,Mexico,Mexico,2.2,0.016566941789586443,1.2792659964581699,1.2960503008562454
30,2008,0.025955481444546437,0.008287232489532734,0.04830541589897023,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2009,0.02575761823587028,0.008068417789726962,0.04725831193165272,30-34,2,200,155,0.006374928025006169,24314,02,Alaska,Mexico,Mexico,2,0.010157066606471109,1.5932833385144423,1.603505571118016
30,2010,0.026494176083053367,0.007990442434843148,0.050273861819034725,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2011,0.025196018309250574,0.008187306317913368,0.04659058481291953,30-34,2,200,120,0.004519263360072308,26553,02,Alaska,Mexico,Mexico,2,0.008191077796676214,1.8124807394595295,1.8207090029458968
30,2012,0.02404035482835083,0.007872875290410928,0.04463823025255979,30-34,2,200,386,0.013992604944537084,27586,02,Alaska,Mexico,Mexico,1.9,0.013369531991732252,0.9554712681966993,0.9690305295762554
30,2013,0.024569788850886433,0.0077111282227443284,0.04666374832599271,30-34,2,200,38,0.0014185985739351178,26787,02,Alaska,Mexico,Mexico,1.9,0.004347410554518846,3.064581224313061,3.068934810859246
30,2014,0.024415198185826142,0.007950879762184424,0.04638926240466676,30-34,2,200,68,0.0024040161210492823,28286,02,Alaska,Mexico,Mexico,1.9,0.005504672219219229,2.2897817410711045,2.29529967850086
30,2015,0.02394557320682742,0.008411825408081738,0.043882712387120715,30-34,2,200,502,0.015617708365740597,32143,02,Alaska,Mexico,Mexico,1.9,0.0130743029738599,0.8371460567505553,0.8504277899602762
30,2016,0.024713241654619467,0.007773342882340635,0.04977146172883273,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2017,0.025181351209584507,0.007989562678570724,0.05362934978808782,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
30,2018,0.02563857834594097,0.0077477806343597185,0.056767449776247494,30-34,NA,NA,NA,NA,NA,NA,Alaska,NA,NA,NA,NA,NA,NA
35,2001,0.024368882622914267,0.012259443186905273,0.04332746960344133,35-39,2,200,48,0.001725625539257981,27816,02,Alaska,Mexico,Mexico,2.9,0.010319872189747758,5.980365933958826,5.990703645167052
35,2002,0.024495446491761563,0.011597191465065219,0.044656185033986426,35-39,2,200,89,0.0036035306502550813,24698,02,Alaska,Mexico,Mexico,2.9,0.015811487285547605,4.387776550319717,4.403645220845884
35,2003,0.024267425907283258,0.010911178592525638,0.045561345491735634,35-39,2,200,188,0.007903808963255697,23786,02,Alaska,Mexico,Mexico,2.9,0.023809913483772125,3.0124606496010835,3.0364602513522914
35,2004,0.024243634388949924,0.010989873538356338,0.045364184364916564,35-39,2,200,210,0.009428032683846637,22274,02,Alaska,Mexico,Mexico,2.9,0.02685207582849972,2.8481101762095373,2.8752178238257446
35,2005,0.02483501709836356,0.011682717983700325,0.04427027701968226,35-39,2,200,447,0.019735099337748346,22650,02,Alaska,Mexico,Mexico,2.2,0.020230078110342383,1.0250811391482213,1.045718497577229
35,2006,0.025075445752678806,0.012002985656236932,0.045506220930448524,35-39,2,200,465,0.024034734067297257,19347,02,Alaska,Mexico,Mexico,2.2,0.024102955765217805,1.0028384627734814,1.0275349930769275
35,2007,0.025036084580305894,0.011271530324323353,0.04448040555840763,35-39,2,200,523,0.02213475537497884,23628,02,Alaska,Mexico,Mexico,2.2,0.020950947361344514,0.9465181343285816,0.9679433230000315
35,2008,0.024484801748013874,0.009442218347061822,0.04278771412276769,35-39,2,200,119,0.00522824128992575,22761,02,Alaska,Mexico,Mexico,2.2,0.010463672629090695,2.001375232863305,2.0118938996202496
35,2009,0.02422310609533458,0.009213294533807948,0.044693929321206055,35-39,2,200,176,0.008164780107626647,21556,02,Alaska,Mexico,Mexico,2,0.012197069961909546,1.4938638641984214,1.506161340348979
35,2010,0.024773437867806326,0.009436879169639829,0.045474811776703705,35-39,2,200,102,0.004746614546977524,21489,02,Alaska,Mexico,Mexico,2,0.009330357937026608,1.9656868794976938,1.975061736266234
